participant,Trials per task,Task,condition,Trials2correct,trialN,trial_ends,movement_codes,final_card_positions_1,final_card_position_codes_1,row_overall_correct_1,col_overall_correct_1,overall_correct,downTimes,upTimes,move_0,move_0_downTime,move_0_upTime,move_1,move_1_downTime,move_1_upTime,move_2,move_2_downTime,move_2_upTime,move_3,move_3_downTime,move_3_upTime,move_4,move_4_downTime,move_4_upTime,move_5,move_5_downTime,move_5_upTime,move_6,move_6_downTime,move_6_upTime,move_7,move_7_downTime,move_7_upTime,move_8,move_8_downTime,move_8_upTime,move_9,move_9_downTime,move_9_upTime,move_10,move_10_downTime,move_10_upTime,move_11,move_11_downTime,move_11_upTime,move_12,move_12_downTime,move_12_upTime,move_13,move_13_downTime,move_13_upTime,move_14,move_14_downTime,move_14_upTime,move_15,move_15_downTime,move_15_upTime,move_16,move_16_downTime,move_16_upTime,move_17,move_17_downTime,move_17_upTime,move_18,move_18_downTime,move_18_upTime,move_19,move_19_downTime,move_19_upTime,move_20,move_20_downTime,move_20_upTime,move_21,move_21_downTime,move_21_upTime,move_22,move_22_downTime,move_22_upTime,move_23,move_23_downTime,move_23_upTime,move_24,move_24_downTime,move_24_upTime,move_25,move_25_downTime,move_25_upTime,move_26,move_26_downTime,move_26_upTime,move_27,move_27_downTime,move_27_upTime,move_28,move_28_downTime,move_28_upTime,move_29,move_29_downTime,move_29_upTime,move_30,move_30_downTime,move_30_upTime,move_31,move_31_downTime,move_31_upTime,move_32,move_32_downTime,move_32_upTime,move_33,move_33_downTime,move_33_upTime,move_34,move_34_downTime,move_34_upTime,move_35,move_35_downTime,move_35_upTime,move_36,move_36_downTime,move_36_upTime,move_37,move_37_downTime,move_37_upTime,move_38,move_38_downTime,move_38_upTime,move_39,move_39_downTime,move_39_upTime,move_40,move_40_downTime,move_40_upTime,move_41,move_41_downTime,move_41_upTime,move_42,move_42_downTime,move_42_upTime,move_43,move_43_downTime,move_43_upTime,move_44,move_44_downTime,move_44_upTime,move_45,move_45_downTime,move_45_upTime,move_46,move_46_downTime,move_46_upTime,move_47,move_47_downTime,move_47_upTime,move_48,move_48_downTime,move_48_upTime,move_49,move_49_downTime,move_49_upTime,move_50,move_50_downTime,move_50_upTime
207,,1,KQB,0,0,submit,"['queen_diamonds_bB1', 'king_clubs_bB7', 'king_clubs_bB7', 'king_clubs_bB7', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC3', 'king_clubs_bOff Grid', 'queen_spades_bD4', 'king_hearts_bG7', 'king_hearts_bG7', 'king_hearts_bG7', 'king_hearts_bG7']","[null,null,null,null,null,null,null,null,""queen_diamonds_b"",null,null,null,null,null,null,null,null,null,""queen_clubs_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_spades_b"",null,null,null,null,null,null,null,null,null,""king_clubs_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_b""]","['queen_diamonds_bB1', 'queen_clubs_bC3', 'queen_spades_bE4', 'king_clubs_bF6', 'king_hearts_bH8']",0,0,0,"[0.28829999995231503, 10.330799999952319, 19.207299999952312, 42.17629999995232, 53.554, 57.465, 67.27619999992848, 74.01969999992849, 75.10689999997618, 77.80989999997618, 84.5506999999285, 92.64589999997617, 94.41889999997616, 103.28919999992848, 105.94519999992849, 109.35779999995233, 112.49129999995233, 125.30300000000003, 143.21089999997616, 145.00189999997616, 149.64029999995233]","[0.0021000000238444727, 0.41469999992847306, 17.55569999992848, 28.529299999952315, 42.33789999997616, 53.674299999952325, 59.521100000023864, 67.39729999995234, 74.18550000000002, 75.26829999995232, 77.94129999995232, 84.71019999992848, 92.7681999999285, 94.54100000000003, 104.14979999995234, 107.2886999999285, 111.518, 113.7766999999285, 125.46619999992848, 143.3786999999285, 145.12379999995233]",queen_diamonds_bB1,0.2883,0.0021,king_clubs_bB7,10.3308,0.4147,king_clubs_bB7,19.2073,17.5557,king_clubs_bB7,42.1763,28.5293,queen_clubs_bC4,53.554,42.3379,queen_clubs_bC4,57.465,53.6743,queen_clubs_bC4,67.2762,59.5211,queen_clubs_bC4,74.0197,67.3973,queen_clubs_bC4,75.1069,74.1855,queen_clubs_bC4,77.8099,75.2683,queen_clubs_bC4,84.5507,77.9413,queen_clubs_bC4,92.6459,84.7102,queen_clubs_bC3,94.4189,92.7682,king_clubs_bOff Grid,103.2892,94.541,queen_spades_bD4,105.9452,104.1498,king_hearts_bG7,109.3578,107.2887,king_hearts_bG7,112.4913,111.518,king_hearts_bG7,125.303,113.7767,king_hearts_bG7,143.2109,125.4662, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
207,2,1,KQB,0,1,submit,"['queen_spades_bB1', 'queen_clubs_bC2', 'king_diamonds_bOff Grid', 'king_clubs_bF5', 'queen_diamonds_bG7', 'queen_diamonds_bG7', 'queen_diamonds_bG7', 'queen_diamonds_bG7', 'king_hearts_bF6', 'king_hearts_bG6', 'king_hearts_bG6']","[null,null,null,null,null,null,null,null,""queen_spades_b"",null,""blank2_b"",""blank3_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_diamonds_b"",null,null,null,null,null,null,""blank_b"",null,""king_clubs_b"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_b"",null,""queen_diamonds_b""]","['queen_spades_bB1', 'blank2_bB3', 'blank3_bB4', 'king_diamonds_bE4', 'blank_bF3', 'king_clubs_bF5', 'king_hearts_bH6', 'queen_diamonds_bH8']",0,0,0,"[3.8022999999523392, 16.922099999904646, 17.75189999997616, 19.05600000000001, 20.81819999992848, 23.227000000000004, 25.721299999952322, 28.96799999999996, 50.0260999999046, 53.309299999952316, 56.015099999904635, 75.08339999997617, 89.70559999990462, 127.88339999997612]","[3.923000000000002, 17.04789999997618, 17.87309999990464, 19.878099999904634, 22.209799999952338, 24.64509999990463, 27.63089999997615, 30.579899999976135, 51.93879999995232, 54.68589999997613, 57.27269999992848, 79.34259999990462, 90.65459999990463, 128.00319999992848]",queen_spades_bB1,3.8023,3.923,queen_clubs_bC2,16.9221,17.0479,king_diamonds_bOff Grid,17.7519,17.8731,king_clubs_bF5,19.056,19.8781,queen_diamonds_bG7,20.8182,22.2098,queen_diamonds_bG7,23.227,24.6451,queen_diamonds_bG7,25.7213,27.6309,queen_diamonds_bG7,28.968,30.5799,king_hearts_bF6,50.0261,51.9388,king_hearts_bG6,53.3093,54.6859,king_hearts_bG6,56.0151,57.2727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
208,,1,KQ,0,0,submit,"['queen_spades_aA1', 'queen_clubs_aC3', 'queen_diamonds_aD5', 'queen_diamonds_aD6', 'queen_clubs_aC4', 'king_hearts_aOff Grid', 'king_hearts_aOff Grid', 'king_clubs_aB5', 'king_diamonds_aA7', 'king_clubs_aH5', 'king_hearts_aG1', 'queen_diamonds_aOff Grid', 'king_clubs_aE4', 'queen_clubs_aE5', 'king_clubs_aC3', 'queen_clubs_aOff Grid', 'king_clubs_aD3', 'queen_clubs_aD5', 'king_clubs_aD4']","[""queen_spades_a"",null,null,null,null,null,null,""king_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_clubs_a"",""queen_clubs_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_a"",null,null,null,null,null,null,""queen_diamonds_a""]","['queen_spades_aA1', 'king_diamonds_aA8', 'king_clubs_aD4', 'queen_clubs_aD5', 'king_hearts_aH1', 'queen_diamonds_aH8']",1,0,0,"[2.3817000000476796, 4.331400000095364, 6.848100000143049, 9.25820000004768, 11.530499999999996, 15.284499999999994, 19.029900000095367, 19.747600000143045, 21.684299999952316, 27.697400000095364, 34.49849999999999, 36.713600000143046, 38.93010000014304, 42.16479999995231, 45.21520000004769, 49.716100000143044, 53.96710000014305, 55.69610000014305, 57.03070000004769, 59.36220000004768]","[0.0012000000476817263, 3.3162999999523137, 6.018200000047678, 8.37660000014305, 10.500299999952311, 13.314400000095361, 17.197900000095366, 19.2155, 20.765200000047678, 22.83090000009536, 33.445799999952314, 35.64710000014304, 37.98049999999999, 41.06279999995232, 44.26349999999999, 48.16540000009536, 50.478799999952315, 54.7145, 56.44679999995232, 57.63199999999999]",queen_spades_aA1,2.3817,0.0012,queen_clubs_aC3,4.3314,3.3163,queen_diamonds_aD5,6.8481,6.0182,queen_diamonds_aD6,9.2582,8.3766,queen_clubs_aC4,11.5305,10.5003,king_hearts_aOff Grid,15.2845,13.3144,king_hearts_aOff Grid,19.0299,17.1979,king_clubs_aB5,19.7476,19.2155,king_diamonds_aA7,21.6843,20.7652,king_clubs_aH5,27.6974,22.8309,king_hearts_aG1,34.4985,33.4458,queen_diamonds_aOff Grid,36.7136,35.6471,king_clubs_aE4,38.9301,37.9805,queen_clubs_aE5,42.1648,41.0628,king_clubs_aC3,45.2152,44.2635,queen_clubs_aOff Grid,49.7161,48.1654,king_clubs_aD3,53.9671,50.4788,queen_clubs_aD5,55.6961,54.7145,king_clubs_aD4,57.0307,56.4468, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
208,,1,KQ,0,1,submit,"['king_clubs_aD1', 'queen_diamonds_aA1', 'queen_diamonds_aA1', 'king_clubs_aG1', 'queen_spades_aG7', 'queen_spades_aG7', 'king_diamonds_aOff Grid', 'queen_clubs_aOff Grid', 'queen_clubs_aD4', 'queen_clubs_aD4', 'king_hearts_aD3', 'queen_clubs_aOff Grid', 'king_hearts_aD4', 'queen_clubs_aD5', 'queen_spades_aE5', 'queen_spades_aOff Grid', 'king_clubs_aE5', 'king_diamonds_aG7', 'king_diamonds_aG7', 'king_diamonds_aG7', 'king_diamonds_aG7', 'king_diamonds_aG7']","[""queen_diamonds_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_hearts_a"",""queen_clubs_a"",null,null,null,null,null,null,""queen_spades_a"",""king_clubs_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_diamonds_a""]","['queen_diamonds_aA1', 'king_hearts_aD4', 'queen_clubs_aD5', 'queen_spades_aE4', 'king_clubs_aE5', 'king_diamonds_aH8']",0,0,0,"[131.06670000004766, 133.79809999990465, 137.2769000000954, 140.05640000009538, 142.6512000000477, 144.86720000004766, 146.90020000004768, 149.66670000004768, 153.31690000009536, 155.9852999999523, 158.0655, 161.46699999999998, 162.78329999995225, 166.0499000000953, 169.6605999999046, 173.01059999990457, 175.1025999999046, 180.58399999999995, 190.14940000009534, 192.19879999995226, 193.58440000009534, 206.43429999995226, 213.05120000004763]","[132.13390000009537, 134.83409999990465, 139.19600000000003, 141.00040000009534, 144.286, 145.5665999999046, 148.2497000000477, 152.51690000009535, 154.51790000009538, 157.15109999990466, 160.7667999999523, 162.16749999999996, 163.48449999999997, 167.84920000004763, 171.0934000000953, 173.64749999999998, 176.01879999995225, 183.99949999999995, 190.42159999990457, 192.91690000009532, 193.79899999999998, 207.08240000009533]",king_clubs_aD1,131.0667,132.1339,queen_diamonds_aA1,133.7981,134.8341,queen_diamonds_aA1,137.2769,139.196,king_clubs_aG1,140.0564,141.0004,queen_spades_aG7,142.6512,144.286,queen_spades_aG7,144.8672,145.5666,king_diamonds_aOff Grid,146.9002,148.2497,queen_clubs_aOff Grid,149.6667,152.5169,queen_clubs_aD4,153.3169,154.5179,queen_clubs_aD4,155.9853,157.1511,king_hearts_aD3,158.0655,160.7668,queen_clubs_aOff Grid,161.467,162.1675,king_hearts_aD4,162.7833,163.4845,queen_clubs_aD5,166.0499,167.8492,queen_spades_aE5,169.6606,171.0934,queen_spades_aOff Grid,173.0106,173.6475,king_clubs_aE5,175.1026,176.0188,king_diamonds_aG7,180.584,183.9995,king_diamonds_aG7,190.1494,190.4216,king_diamonds_aG7,192.1988,192.9169,king_diamonds_aG7,193.5844,193.799,king_diamonds_aG7,206.4343,207.0824, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
208,3,1,KQ,0,2,submit,"['queen_spades_aC1', 'queen_clubs_aF7', 'king_clubs_aC7', 'king_diamonds_aE1']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""queen_spades_a"",null,null,null,null,null,null,""king_clubs_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""king_diamonds_a"",null,null,null,null,null,null,""queen_clubs_a"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_aC1', 'king_clubs_aC8', 'king_diamonds_aF1', 'queen_clubs_aF8']",1,1,0,"[4.114799999952311, 6.496799999952316, 12.265299999952333, 14.39720000004769, 16.415099999904612]","[5.59659999990464, 11.147299999952281, 13.297700000047655, 15.346099999904652]",queen_spades_aC1,4.1148,5.5966,queen_clubs_aF7,6.4968,11.1473,king_clubs_aC7,12.2653,13.2977,king_diamonds_aE1,14.3972,15.3461, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
209,,1,KQJB,0,0,reset,[],"[null,""queen_spades_c"",null,null,null,null,null,null,null,""king_diamonds_c"",null,null,null,null,null,null,null,""jack_diamonds_c"",null,null,null,""king_hearts_c"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,""blank4_c"",null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_cA2', 'king_diamonds_cB2', 'jack_diamonds_cC2', 'king_hearts_cC6', 'blank4_cG5']",0,0,0,[2.3899999999999864],[], , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
209,,1,KQJB,0,1,submit,"['king_spades_dOff Grid', 'queen_hearts_dOff Grid', 'queen_diamonds_dB6', 'king_clubs_dE5', 'jack_spades_dOff Grid', 'queen_clubs_dD4', 'queen_spades_dE3', 'jack_spades_dB4', 'king_hearts_dB2', 'king_diamonds_dC3', 'jack_clubs_dD1', 'jack_hearts_dF2', 'jack_diamonds_dG4']","[null,null,null,null,null,null,null,null,null,""king_hearts_c"",null,null,null,""queen_clubs_c"",null,null,null,""jack_clubs_c"",null,""queen_diamonds_c"",null,""king_clubs_c"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['king_hearts_cB2', 'queen_clubs_cB6', 'jack_clubs_cC2', 'queen_diamonds_cC4', 'king_clubs_cC6']",0,0,0,"[1.3752999999523183, 3.7258999998569493, 5.770399999856949, 7.29209999990465, 9.323899999856962, 12.387699999809257, 14.755599999904632, 17.106099999904643, 20.421699999809277, 22.587999999999965, 26.254500000000007, 27.722199999809277, 29.12059999990464, 30.93759999990459]","[2.6746999998092917, 4.596099999904652, 6.469199999809291, 8.346099999904652, 11.736699999809275, 13.789199999809227, 16.438799999952323, 19.238599999904636, 21.47239999985692, 23.60459999990462, 27.02059999990462, 28.57049999999998, 29.98439999985692]",king_spades_dOff Grid,1.3753,2.6747,queen_hearts_dOff Grid,3.7259,4.5961,queen_diamonds_dB6,5.7704,6.4692,king_clubs_dE5,7.2921,8.3461,jack_spades_dOff Grid,9.3239,11.7367,queen_clubs_dD4,12.3877,13.7892,queen_spades_dE3,14.7556,16.4388,jack_spades_dB4,17.1061,19.2386,king_hearts_dB2,20.4217,21.4724,king_diamonds_dC3,22.588,23.6046,jack_clubs_dD1,26.2545,27.0206,jack_hearts_dF2,27.7222,28.5705,jack_diamonds_dG4,29.1206,29.9844, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
209,3,1,KQJB,0,2,reset,"['king_spades_dOff Grid', 'queen_hearts_dOff Grid', 'queen_diamonds_dB6', 'king_clubs_dE5', 'jack_spades_dOff Grid', 'queen_clubs_dD4', 'queen_spades_dE3', 'jack_spades_dB4', 'king_hearts_dB2', 'king_diamonds_dC3', 'jack_clubs_dD1', 'jack_hearts_dF2', 'jack_diamonds_dG4']","[null,null,null,null,null,null,null,null,null,""king_hearts_c"",null,null,null,""queen_clubs_c"",null,null,null,""jack_clubs_c"",null,""queen_diamonds_c"",null,""king_clubs_c"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['king_hearts_cB2', 'queen_clubs_cB6', 'jack_clubs_cC2', 'queen_diamonds_cC4', 'king_clubs_cC6']",1,1,0,[2.050900000095396],[], , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
210,,1,KQJ,0,0,submit,"['queen_spades_dB1', 'king_hearts_dC1', 'jack_hearts_dD1', 'king_diamonds_dB2', 'jack_diamonds_dB3', 'jack_clubs_dC2', 'queen_clubs_dC3', 'king_clubs_dD2', 'queen_hearts_dD3', 'queen_diamonds_dE1', 'king_spades_dE2', 'jack_spades_dE3', 'jack_spades_dE3', 'jack_spades_dE3', 'jack_spades_dE3', 'queen_clubs_dB4', 'king_hearts_dB5', 'jack_clubs_dB6', 'queen_hearts_dB8', 'jack_spades_dD3', 'king_spades_dD4', 'queen_diamonds_dD6', 'queen_diamonds_dD6', 'king_clubs_dE1', 'jack_spades_dD2', 'queen_clubs_dE2', 'king_spades_dD3', 'queen_diamonds_dE3', 'king_hearts_dB4', 'jack_clubs_dC4', 'queen_hearts_dD4']","[null,null,null,null,null,null,null,null,""queen_spades_d"",""king_diamonds_d"",""jack_diamonds_d"",""king_hearts_d"",null,null,null,null,null,null,null,""jack_clubs_d"",null,null,null,null,""jack_hearts_d"",""jack_spades_d"",""king_spades_d"",""queen_hearts_d"",null,null,null,null,""king_clubs_d"",""queen_clubs_d"",""queen_diamonds_d"",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]","['queen_spades_dB1', 'king_diamonds_dB2', 'jack_diamonds_dB3', 'king_hearts_dB4', 'jack_clubs_dC4', 'jack_hearts_dD1', 'jack_spades_dD2', 'king_spades_dD3', 'queen_hearts_dD4', 'king_clubs_dE1', 'queen_clubs_dE2', 'queen_diamonds_dE3']",0,1,0,"[2.0452999999523165, 14.04560000014305, 15.181499999999996, 15.812200000047685, 17.21210000014305, 18.182700000047685, 19.725999999999996, 21.2445, 23.492200000047685, 25.192700000047683, 28.191700000047685, 29.691200000047683, 32.64570000004768, 34.06210000014305, 37.39720000004769, 38.74029999995231, 39.956600000143055, 41.33990000009537, 49.590900000095374, 50.29020000004769, 55.33820000004769, 56.354700000047686, 57.956600000143055, 59.63760000014305, 61.650400000095374, 62.403999999999996, 64.12040000009537, 68.32520000004769, 93.9515, 96.2052000000477, 97.2052000000477, 98.73299999999999, 100.31599999999999, 101.717, 103.91570000004769, 104.94929999995232, 106.682]","[0.0022000000476829484, 2.232400000095364, 14.211799999952316, 15.311600000143049, 15.931900000095364, 17.342299999952314, 18.959400000095368, 20.36660000014305, 22.31390000009537, 24.325200000047683, 26.35870000004768, 28.974499999999995, 30.741100000143053, 33.34170000004768, 35.05770000004769, 38.074, 39.324299999952316, 40.59029999995232, 41.47520000004769, 49.77390000009537, 50.40590000009537, 55.88850000000001, 57.17190000009536, 58.74000000000001, 60.34010000014305, 62.05390000009537, 63.537299999952324, 65.3715, 68.48829999995232, 94.62090000009538, 96.69970000004768, 98.10000000000001, 99.19929999995232, 100.90050000000001, 102.16590000009536, 104.39860000014305, 105.61529999995231]",queen_spades_dB1,2.0453,0.0022,king_hearts_dC1,14.0456,2.2324,jack_hearts_dD1,15.1815,14.2118,king_diamonds_dB2,15.8122,15.3116,jack_diamonds_dB3,17.2121,15.9319,jack_clubs_dC2,18.1827,17.3423,queen_clubs_dC3,19.726,18.9594,king_clubs_dD2,21.2445,20.3666,queen_hearts_dD3,23.4922,22.3139,queen_diamonds_dE1,25.1927,24.3252,king_spades_dE2,28.1917,26.3587,jack_spades_dE3,29.6912,28.9745,jack_spades_dE3,32.6457,30.7411,jack_spades_dE3,34.0621,33.3417,jack_spades_dE3,37.3972,35.0577,queen_clubs_dB4,38.7403,38.074,king_hearts_dB5,39.9566,39.3243,jack_clubs_dB6,41.3399,40.5903,queen_hearts_dB8,49.5909,41.4752,jack_spades_dD3,50.2902,49.7739,king_spades_dD4,55.3382,50.4059,queen_diamonds_dD6,56.3547,55.8885,queen_diamonds_dD6,57.9566,57.1719,king_clubs_dE1,59.6376,58.74,jack_spades_dD2,61.6504,60.3401,queen_clubs_dE2,62.404,62.0539,king_spades_dD3,64.1204,63.5373,queen_diamonds_dE3,68.3252,65.3715,king_hearts_dB4,93.9515,68.4883,jack_clubs_dC4,96.2052,94.6209,queen_hearts_dD4,97.2052,96.6997, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
210,,1,KQJ,0,1,submit,"['queen_diamonds_bB1', 'king_clubs_bB7', 'king_clubs_bB7', 'king_clubs_bB7', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC4', 'queen_clubs_bC3', 'king_clubs_bOff Grid', 'queen_spades_bD4', 'king_hearts_bG7', 'king_hearts_bG7', 'king_hearts_bG7', 'king_hearts_bG7']","[null,null,null,null,null,null,null,null,""queen_spades_d"",""king_spades_d"",null,null,null,null,null,null,""queen_diamonds_d"",""jack_hearts_d"",null,null,null,null,null,null,""queen_clubs_d"",""jack_diamonds_d"",null,null,null,null,null,null,""queen_hearts_d"",""jack_clubs_d"",null,null,null,null,null,null,""king_diamonds_d"",""jack_spades_d"",null,null,null,null,null,null,""king_hearts_d"",null,null,null,null,null,null,null,""king_clubs_d"",null,null,null,null,null,null,null]","['queen_spades_dB1', 'king_spades_dB2', 'queen_diamonds_dC1', 'jack_hearts_dC2', 'queen_clubs_dD1', 'jack_diamonds_dD2', 'queen_hearts_dE1', 'jack_clubs_dE2', 'king_diamonds_dF1', 'jack_spades_dF2', 'king_hearts_dG1', 'king_clubs_dH1']",0,0,0,"[0.28829999995231503, 10.330799999952319, 19.207299999952312, 42.17629999995232, 53.554, 57.465, 67.27619999992848, 74.01969999992849, 75.10689999997618, 77.80989999997618, 84.5506999999285, 92.64589999997617, 94.41889999997616, 103.28919999992848, 105.94519999992849, 109.35779999995233, 112.49129999995233, 125.30300000000003, 143.21089999997616, 145.00189999997616, 149.64029999995233]","[0.0021000000238444727, 0.41469999992847306, 17.55569999992848, 28.529299999952315, 42.33789999997616, 53.674299999952325, 59.521100000023864, 67.39729999995234, 74.18550000000002, 75.26829999995232, 77.94129999995232, 84.71019999992848, 92.7681999999285, 94.54100000000003, 104.14979999995234, 107.2886999999285, 111.518, 113.7766999999285, 125.46619999992848, 143.3786999999285, 145.12379999995233]",queen_diamonds_bB1,0.2883,0.0021,king_clubs_bB7,10.3308,0.4147,king_clubs_bB7,19.2073,17.5557,king_clubs_bB7,42.1763,28.5293,queen_clubs_bC4,53.554,42.3379,queen_clubs_bC4,57.465,53.6743,queen_clubs_bC4,67.2762,59.5211,queen_clubs_bC4,74.0197,67.3973,queen_clubs_bC4,75.1069,74.1855,queen_clubs_bC4,77.8099,75.2683,queen_clubs_bC4,84.5507,77.9413,queen_clubs_bC4,92.6459,84.7102,queen_clubs_bC3,94.4189,92.7682,king_clubs_bOff Grid,103.2892,94.541,queen_spades_bD4,105.9452,104.1498,king_hearts_bG7,109.3578,107.2887,king_hearts_bG7,112.4913,111.518,king_hearts_bG7,125.303,113.7767,king_hearts_bG7,143.2109,125.4662, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
210,,1,KQJ,0,2,submit,"['queen_spades_bB1', 'queen_clubs_bC2', 'king_diamonds_bOff Grid', 'king_clubs_bF5', 'queen_diamonds_bG7', 'queen_diamonds_bG7', 'queen_diamonds_bG7', 'queen_diamonds_bG7', 'king_hearts_bF6', 'king_hearts_bG6', 'king_hearts_bG6']","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",[],1,1,0,"[3.8022999999523392, 16.922099999904646, 17.75189999997616, 19.05600000000001, 20.81819999992848, 23.227000000000004, 25.721299999952322, 28.96799999999996, 50.0260999999046, 53.309299999952316, 56.015099999904635, 75.08339999997617, 89.70559999990462, 127.88339999997612]","[3.923000000000002, 17.04789999997618, 17.87309999990464, 19.878099999904634, 22.209799999952338, 24.64509999990463, 27.63089999997615, 30.579899999976135, 51.93879999995232, 54.68589999997613, 57.27269999992848, 79.34259999990462, 90.65459999990463, 128.00319999992848]",queen_spades_bB1,3.8023,3.923,queen_clubs_bC2,16.9221,17.0479,king_diamonds_bOff Grid,17.7519,17.8731,king_clubs_bF5,19.056,19.8781,queen_diamonds_bG7,20.8182,22.2098,queen_diamonds_bG7,23.227,24.6451,queen_diamonds_bG7,25.7213,27.6309,queen_diamonds_bG7,28.968,30.5799,king_hearts_bF6,50.0261,51.9388,king_hearts_bG6,53.3093,54.6859,king_hearts_bG6,56.0151,57.2727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
